Temps(s), NeutInside(AD), NeutTherm(AD), NeutFast(AD), IntFission(AD), IntXenon(AD), IntTot(AD), TotNonInt(AD), EFiss(MeV), Ccomb(%)
6.890000000000000568e+01,2.500000000000000000e+01,8.000000000000000000e+00,1.700000000000000000e+01,9.600000000000000000e+01,6.000000000000000000e+00,1.020000000000000000e+02,1.620000000000000000e+02,1.168502399999999398e+04,1.111111111111111049e-01
6.900000000000000000e+01,2.400000000000000000e+01,7.000000000000000000e+00,1.700000000000000000e+01,9.600000000000000000e+01,7.000000000000000000e+00,1.030000000000000000e+02,1.620000000000000000e+02,1.168502399999999398e+04,1.111111111111111049e-01
6.910000000000000853e+01,2.200000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+01,9.600000000000000000e+01,7.000000000000000000e+00,1.030000000000000000e+02,1.640000000000000000e+02,1.168502399999999398e+04,1.111111111111111049e-01
6.920000000000000284e+01,2.100000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,9.600000000000000000e+01,7.000000000000000000e+00,1.030000000000000000e+02,1.650000000000000000e+02,1.168502399999999398e+04,1.111111111111111049e-01
6.929999999999999716e+01,2.100000000000000000e+01,9.000000000000000000e+00,1.200000000000000000e+01,9.700000000000000000e+01,7.000000000000000000e+00,1.040000000000000000e+02,1.670000000000000000e+02,1.180674299999999494e+04,1.111111111111111049e-01
6.940000000000000568e+01,2.100000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,9.700000000000000000e+01,7.000000000000000000e+00,1.040000000000000000e+02,1.670000000000000000e+02,1.180674299999999494e+04,1.111111111111111049e-01
6.950000000000000000e+01,2.100000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+01,9.700000000000000000e+01,7.000000000000000000e+00,1.040000000000000000e+02,1.680000000000000000e+02,1.180674299999999494e+04,1.111111111111111049e-01
6.960000000000000853e+01,2.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,9.800000000000000000e+01,7.000000000000000000e+00,1.050000000000000000e+02,1.680000000000000000e+02,1.192846199999999590e+04,1.111111111111111049e-01
6.970000000000000284e+01,2.200000000000000000e+01,9.000000000000000000e+00,1.300000000000000000e+01,9.800000000000000000e+01,7.000000000000000000e+00,1.050000000000000000e+02,1.680000000000000000e+02,1.192846199999999590e+04,1.111111111111111049e-01
6.979999999999999716e+01,2.100000000000000000e+01,9.000000000000000000e+00,1.200000000000000000e+01,9.800000000000000000e+01,7.000000000000000000e+00,1.050000000000000000e+02,1.690000000000000000e+02,1.192846199999999590e+04,1.111111111111111049e-01
6.990000000000000568e+01,2.200000000000000000e+01,8.000000000000000000e+00,1.400000000000000000e+01,9.900000000000000000e+01,7.000000000000000000e+00,1.060000000000000000e+02,1.710000000000000000e+02,1.205018099999999686e+04,1.111111111111111049e-01
7.000000000000000000e+01,2.300000000000000000e+01,5.000000000000000000e+00,1.800000000000000000e+01,1.010000000000000000e+02,7.000000000000000000e+00,1.080000000000000000e+02,1.730000000000000000e+02,1.229361899999999878e+04,1.111111111111111049e-01
7.010000000000000853e+01,2.300000000000000000e+01,7.000000000000000000e+00,1.600000000000000000e+01,1.010000000000000000e+02,7.000000000000000000e+00,1.080000000000000000e+02,1.730000000000000000e+02,1.229361899999999878e+04,1.111111111111111049e-01
7.020000000000000284e+01,2.300000000000000000e+01,7.000000000000000000e+00,1.600000000000000000e+01,1.010000000000000000e+02,7.000000000000000000e+00,1.080000000000000000e+02,1.730000000000000000e+02,1.229361899999999878e+04,1.111111111111111049e-01
7.029999999999999716e+01,2.400000000000000000e+01,6.000000000000000000e+00,1.800000000000000000e+01,1.020000000000000000e+02,7.000000000000000000e+00,1.090000000000000000e+02,1.740000000000000000e+02,1.241533799999999974e+04,1.111111111111111049e-01
7.040000000000000568e+01,2.400000000000000000e+01,8.000000000000000000e+00,1.600000000000000000e+01,1.020000000000000000e+02,7.000000000000000000e+00,1.090000000000000000e+02,1.740000000000000000e+02,1.241533799999999974e+04,1.111111111111111049e-01
7.050000000000000000e+01,2.100000000000000000e+01,8.000000000000000000e+00,1.300000000000000000e+01,1.020000000000000000e+02,7.000000000000000000e+00,1.090000000000000000e+02,1.770000000000000000e+02,1.241533799999999974e+04,1.111111111111111049e-01
7.060000000000000853e+01,1.900000000000000000e+01,7.000000000000000000e+00,1.200000000000000000e+01,1.020000000000000000e+02,8.000000000000000000e+00,1.100000000000000000e+02,1.790000000000000000e+02,1.241533799999999974e+04,1.111111111111111049e-01
7.070000000000000284e+01,1.800000000000000000e+01,7.000000000000000000e+00,1.100000000000000000e+01,1.020000000000000000e+02,8.000000000000000000e+00,1.100000000000000000e+02,1.790000000000000000e+02,1.241533799999999974e+04,1.111111111111111049e-01
7.079999999999999716e+01,1.700000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+01,1.020000000000000000e+02,8.000000000000000000e+00,1.100000000000000000e+02,1.800000000000000000e+02,1.241533799999999974e+04,1.111111111111111049e-01
7.090000000000000568e+01,1.600000000000000000e+01,7.000000000000000000e+00,9.000000000000000000e+00,1.020000000000000000e+02,8.000000000000000000e+00,1.100000000000000000e+02,1.810000000000000000e+02,1.241533799999999974e+04,1.111111111111111049e-01
7.100000000000000000e+01,1.500000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,1.020000000000000000e+02,8.000000000000000000e+00,1.100000000000000000e+02,1.820000000000000000e+02,1.241533799999999974e+04,1.111111111111111049e-01
7.110000000000000853e+01,1.400000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00,1.020000000000000000e+02,8.000000000000000000e+00,1.100000000000000000e+02,1.830000000000000000e+02,1.241533799999999974e+04,1.111111111111111049e-01
7.120000000000000284e+01,1.500000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,1.030000000000000000e+02,8.000000000000000000e+00,1.110000000000000000e+02,1.840000000000000000e+02,1.253705700000000070e+04,1.111111111111111049e-01
7.129999999999999716e+01,1.200000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00,1.030000000000000000e+02,8.000000000000000000e+00,1.110000000000000000e+02,1.870000000000000000e+02,1.253705700000000070e+04,1.111111111111111049e-01
7.140000000000000568e+01,1.200000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+00,1.030000000000000000e+02,8.000000000000000000e+00,1.110000000000000000e+02,1.870000000000000000e+02,1.253705700000000070e+04,1.111111111111111049e-01
7.150000000000000000e+01,1.400000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00,1.040000000000000000e+02,8.000000000000000000e+00,1.120000000000000000e+02,1.870000000000000000e+02,1.265877600000000348e+04,1.111111111111111049e-01
7.160000000000000853e+01,1.600000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,1.050000000000000000e+02,8.000000000000000000e+00,1.130000000000000000e+02,1.870000000000000000e+02,1.278049500000000444e+04,1.111111111111111049e-01
7.170000000000000284e+01,1.600000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,1.050000000000000000e+02,8.000000000000000000e+00,1.130000000000000000e+02,1.870000000000000000e+02,1.278049500000000444e+04,1.111111111111111049e-01
7.179999999999999716e+01,1.500000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,1.050000000000000000e+02,8.000000000000000000e+00,1.130000000000000000e+02,1.880000000000000000e+02,1.278049500000000444e+04,1.111111111111111049e-01
7.190000000000000568e+01,1.400000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,1.050000000000000000e+02,8.000000000000000000e+00,1.130000000000000000e+02,1.890000000000000000e+02,1.278049500000000444e+04,1.111111111111111049e-01
7.200000000000000000e+01,1.600000000000000000e+01,7.000000000000000000e+00,9.000000000000000000e+00,1.060000000000000000e+02,8.000000000000000000e+00,1.140000000000000000e+02,1.890000000000000000e+02,1.290221400000000540e+04,1.111111111111111049e-01
7.210000000000000853e+01,1.400000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00,1.060000000000000000e+02,8.000000000000000000e+00,1.140000000000000000e+02,1.910000000000000000e+02,1.290221400000000540e+04,1.111111111111111049e-01
7.220000000000000284e+01,1.500000000000000000e+01,8.000000000000000000e+00,7.000000000000000000e+00,1.070000000000000000e+02,8.000000000000000000e+00,1.150000000000000000e+02,1.920000000000000000e+02,1.302393300000000636e+04,1.111111111111111049e-01
7.229999999999999716e+01,1.500000000000000000e+01,8.000000000000000000e+00,7.000000000000000000e+00,1.070000000000000000e+02,8.000000000000000000e+00,1.150000000000000000e+02,1.920000000000000000e+02,1.302393300000000636e+04,1.111111111111111049e-01
7.240000000000000568e+01,1.500000000000000000e+01,8.000000000000000000e+00,7.000000000000000000e+00,1.070000000000000000e+02,8.000000000000000000e+00,1.150000000000000000e+02,1.920000000000000000e+02,1.302393300000000636e+04,1.111111111111111049e-01
7.250000000000000000e+01,1.500000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+00,1.070000000000000000e+02,8.000000000000000000e+00,1.150000000000000000e+02,1.920000000000000000e+02,1.302393300000000636e+04,1.111111111111111049e-01
7.260000000000000853e+01,1.900000000000000000e+01,7.000000000000000000e+00,1.200000000000000000e+01,1.090000000000000000e+02,8.000000000000000000e+00,1.170000000000000000e+02,1.920000000000000000e+02,1.326737100000000828e+04,1.111111111111111049e-01
7.270000000000000284e+01,1.900000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+01,1.090000000000000000e+02,8.000000000000000000e+00,1.170000000000000000e+02,1.920000000000000000e+02,1.326737100000000828e+04,1.111111111111111049e-01
7.279999999999999716e+01,1.900000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+01,1.090000000000000000e+02,8.000000000000000000e+00,1.170000000000000000e+02,1.920000000000000000e+02,1.326737100000000828e+04,1.111111111111111049e-01
7.290000000000000568e+01,1.900000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+01,1.090000000000000000e+02,8.000000000000000000e+00,1.170000000000000000e+02,1.920000000000000000e+02,1.326737100000000828e+04,1.111111111111111049e-01
7.300000000000000000e+01,1.900000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+01,1.090000000000000000e+02,8.000000000000000000e+00,1.170000000000000000e+02,1.920000000000000000e+02,1.326737100000000828e+04,1.111111111111111049e-01
7.310000000000000853e+01,1.800000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,1.090000000000000000e+02,8.000000000000000000e+00,1.170000000000000000e+02,1.930000000000000000e+02,1.326737100000000828e+04,1.111111111111111049e-01
7.320000000000000284e+01,2.200000000000000000e+01,8.000000000000000000e+00,1.400000000000000000e+01,1.110000000000000000e+02,8.000000000000000000e+00,1.190000000000000000e+02,1.930000000000000000e+02,1.351080900000001020e+04,1.111111111111111049e-01
7.329999999999999716e+01,2.200000000000000000e+01,8.000000000000000000e+00,1.400000000000000000e+01,1.110000000000000000e+02,9.000000000000000000e+00,1.200000000000000000e+02,1.930000000000000000e+02,1.351080900000001020e+04,1.111111111111111049e-01
7.340000000000000568e+01,2.100000000000000000e+01,8.000000000000000000e+00,1.300000000000000000e+01,1.110000000000000000e+02,9.000000000000000000e+00,1.200000000000000000e+02,1.930000000000000000e+02,1.351080900000001020e+04,1.111111111111111049e-01
7.350000000000000000e+01,2.100000000000000000e+01,7.000000000000000000e+00,1.400000000000000000e+01,1.120000000000000000e+02,9.000000000000000000e+00,1.210000000000000000e+02,1.960000000000000000e+02,1.363252800000001298e+04,1.111111111111111049e-01
7.360000000000000853e+01,1.900000000000000000e+01,8.000000000000000000e+00,1.100000000000000000e+01,1.120000000000000000e+02,9.000000000000000000e+00,1.210000000000000000e+02,1.980000000000000000e+02,1.363252800000001298e+04,1.111111111111111049e-01
7.370000000000000284e+01,1.700000000000000000e+01,8.000000000000000000e+00,9.000000000000000000e+00,1.120000000000000000e+02,1.000000000000000000e+01,1.220000000000000000e+02,1.990000000000000000e+02,1.363252800000001298e+04,1.111111111111111049e-01
7.379999999999999716e+01,1.600000000000000000e+01,7.000000000000000000e+00,9.000000000000000000e+00,1.120000000000000000e+02,1.000000000000000000e+01,1.220000000000000000e+02,1.990000000000000000e+02,1.363252800000001298e+04,1.111111111111111049e-01
7.390000000000000568e+01,1.600000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,1.130000000000000000e+02,1.000000000000000000e+01,1.230000000000000000e+02,2.010000000000000000e+02,1.375424700000001394e+04,1.111111111111111049e-01
7.400000000000000000e+01,1.600000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,1.130000000000000000e+02,1.000000000000000000e+01,1.230000000000000000e+02,2.010000000000000000e+02,1.375424700000001394e+04,1.111111111111111049e-01
7.410000000000000853e+01,1.500000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+00,1.130000000000000000e+02,1.000000000000000000e+01,1.230000000000000000e+02,2.030000000000000000e+02,1.375424700000001394e+04,1.111111111111111049e-01
7.420000000000000284e+01,1.400000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,1.130000000000000000e+02,1.000000000000000000e+01,1.230000000000000000e+02,2.030000000000000000e+02,1.375424700000001394e+04,1.111111111111111049e-01
7.429999999999999716e+01,1.400000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,1.130000000000000000e+02,1.000000000000000000e+01,1.230000000000000000e+02,2.030000000000000000e+02,1.375424700000001394e+04,1.111111111111111049e-01
7.440000000000000568e+01,1.200000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,1.130000000000000000e+02,1.000000000000000000e+01,1.230000000000000000e+02,2.050000000000000000e+02,1.375424700000001394e+04,1.111111111111111049e-01
7.450000000000000000e+01,1.200000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,1.130000000000000000e+02,1.000000000000000000e+01,1.230000000000000000e+02,2.060000000000000000e+02,1.375424700000001394e+04,1.111111111111111049e-01
7.460000000000000853e+01,1.100000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+00,1.130000000000000000e+02,1.000000000000000000e+01,1.230000000000000000e+02,2.060000000000000000e+02,1.375424700000001394e+04,1.111111111111111049e-01
7.470000000000000284e+01,1.300000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+00,1.140000000000000000e+02,1.000000000000000000e+01,1.240000000000000000e+02,2.060000000000000000e+02,1.387596600000001490e+04,1.111111111111111049e-01
7.479999999999999716e+01,1.500000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,1.150000000000000000e+02,1.000000000000000000e+01,1.250000000000000000e+02,2.060000000000000000e+02,1.399768500000001586e+04,1.111111111111111049e-01
7.490000000000000568e+01,1.500000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,1.150000000000000000e+02,1.000000000000000000e+01,1.250000000000000000e+02,2.060000000000000000e+02,1.399768500000001586e+04,1.111111111111111049e-01
7.500000000000000000e+01,1.500000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,1.150000000000000000e+02,1.000000000000000000e+01,1.250000000000000000e+02,2.060000000000000000e+02,1.399768500000001586e+04,1.111111111111111049e-01
7.510000000000000853e+01,1.500000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,1.150000000000000000e+02,1.000000000000000000e+01,1.250000000000000000e+02,2.060000000000000000e+02,1.399768500000001586e+04,1.111111111111111049e-01
7.520000000000000284e+01,1.500000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,1.150000000000000000e+02,1.000000000000000000e+01,1.250000000000000000e+02,2.060000000000000000e+02,1.399768500000001586e+04,1.111111111111111049e-01
7.529999999999999716e+01,1.500000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,1.150000000000000000e+02,1.000000000000000000e+01,1.250000000000000000e+02,2.060000000000000000e+02,1.399768500000001586e+04,1.111111111111111049e-01
